entry_id	type	title	headword	gloss	has_etymology	sense_count	word_count	char_count	filename
53.3	dictionary	mandrin "cyanide"	mandrin	cyanide	True	2	97	680	dictionary/53.3_mandrin_cyanide.md
53.4	dictionary	aversion "opposition"	aversion	opposition	True	3	133	1126	dictionary/53.4_aversion_opposition.md
53.5	notes	Brasil			False	0	243	1439	notes/53.5_Brasil.md
54.1	excerpt	Halloumi Hash			False	0	244	1397	excerpt/54.1_Halloumi_Hash.md
54.2	dictionary	souseïr "set aside"	souseïr	set aside	True	4	143	888	dictionary/54.2_souseïr_set_aside.md
54.3	dictionary	hoissar "whistle"	hoissar	whistle	True	4	135	830	dictionary/54.3_hoissar_whistle.md
54.4	dictionary	trencaç "sharp"	trencaç	sharp	True	3	100	664	dictionary/54.4_trencaç_sharp.md
54.5	notes	Medieval Mathematics			False	0	291	1896	notes/54.5_Medieval_Mathematics.md
55.1	excerpt	Marian Siegert			False	0	240	1316	excerpt/55.1_Marian_Siegert.md
55.2	dictionary	cuidar "think"	cuidar	think	True	3	93	602	dictionary/55.2_cuidar_think.md
55.3	dictionary	pluottar "fledge"	pluottar	fledge	True	4	147	844	dictionary/55.3_pluottar_fledge.md
55.4	dictionary	vitagl "provisions"	vitagl	provisions	True	2	98	672	dictionary/55.4_vitagl_provisions.md
55.5	notes	Portingale			False	0	460	2950	notes/55.5_Portingale.md
56.1	excerpt	The Romantic Period			False	0	229	1411	excerpt/56.1_The_Romantic_Period.md
56.2	dictionary	corrogar "build infrastructure"	corrogar	build infrastructure	True	1	98	738	dictionary/56.2_corrogar_build_infrastructure.md
56.3	dictionary	reloðeç "finery"	reloðeç	finery	True	3	99	740	dictionary/56.3_reloðeç_finery.md
56.4	dictionary	liesc "period"	liesc	period	True	3	112	677	dictionary/56.4_liesc_period.md
56.5	notes	Vascony			False	0	765	4764	notes/56.5_Vascony.md
57.1	excerpt	Bad Soap			False	0	247	1485	excerpt/57.1_Bad_Soap.md
57.2	dictionary	enonç "list"	enonç	list	True	2	88	521	dictionary/57.2_enonç_list.md
57.3	dictionary	got ag mar fondr "tilt at windmills"	got ag mar fondr	tilt at windmills	True	3	149	793	dictionary/57.3_got_ag_mar_fondr_tilt_at_windmills.md
57.4	dictionary	geoscopic "globe-trotting"	geoscopic	globe-trotting	True	4	112	791	dictionary/57.4_geoscopic_globe-trotting.md
57.5	notes	Damvath			False	0	263	1602	notes/57.5_Damvath.md
58.1	excerpt	The First Drengot Empire			False	0	269	1520	excerpt/58.1_The_First_Drengot_Empire.md
58.2	dictionary	noncupað "so-called"	noncupað	so-called	True	4	117	859	dictionary/58.2_noncupað_so-called.md
58.3	dictionary	dehir "split"	dehir	split	True	5	169	1031	dictionary/58.3_dehir_split.md
58.4	dictionary	zi "yeah"	zi	yeah	True	2	187	1093	dictionary/58.4_zi_yeah.md
58.5	notes	Fiellas Dimenja			False	0	251	1700	notes/58.5_Fiellas_Dimenja.md
59.1	excerpt	Waning Feudalism			False	0	219	1423	excerpt/59.1_Waning_Feudalism.md
59.2	dictionary	travodar "negotiate"	travodar	negotiate	True	2	102	659	dictionary/59.2_travodar_negotiate.md
59.3	dictionary	doujug grader "hierarchy"	doujug grader	hierarchy	True	1	114	759	dictionary/59.3_doujug_grader_hierarchy.md
59.4	dictionary	validar "certify"	validar	certify	True	3	124	827	dictionary/59.4_validar_certify.md
59.5	notes	19th-century Espionage and the Invention of Software			False	0	261	1565	notes/59.5_19th-century_Espionage_and_the_Invention_of_Software.md
60.1	excerpt	Malice Aforethought			False	0	258	1538	excerpt/60.1_Malice_Aforethought.md
60.2	dictionary	los "flagstone"	los	flagstone	True	7	205	1176	dictionary/60.2_los_flagstone.md
60.3	dictionary	reu "stream"	reu	stream	True	4	159	907	dictionary/60.3_reu_stream.md
60.4	dictionary	nis "effort"	nis	effort	True	5	142	922	dictionary/60.4_nis_effort.md
60.5	notes	Santrafew			False	0	393	2531	notes/60.5_Santrafew.md
61.1	excerpt	Viking Raids			False	0	262	1613	excerpt/61.1_Viking_Raids.md
61.2	dictionary	grivlar "sift"	grivlar	sift	True	4	112	710	dictionary/61.2_grivlar_sift.md
61.3	dictionary	glonscel "tangle"	glonscel	tangle	True	2	94	601	dictionary/61.3_glonscel_tangle.md
61.4	dictionary	avant sy rau "shamelessly"	avant sy rau	shamelessly	True	2	226	1480	dictionary/61.4_avant_sy_rau_shamelessly.md
61.5	notes	Parachthony			False	0	363	2402	notes/61.5_Parachthony.md
62.1	excerpt	Lonxter Yatherpot			False	0	252	1393	excerpt/62.1_Lonxter_Yatherpot.md
62.2	dictionary	inquittar "quote"	inquittar	quote	True	2	100	630	dictionary/62.2_inquittar_quote.md
62.3	dictionary	çamoc "jam"	çamoc	jam	True	4	161	1001	dictionary/62.3_çamoc_jam.md
62.4	dictionary	vugl "blockage"	vugl	blockage	True	2	94	544	dictionary/62.4_vugl_blockage.md
62.5	notes	The Mysarnos Codex			False	0	407	2546	notes/62.5_The_Mysarnos_Codex.md
63.1	excerpt	Decline of Empire			False	0	257	1548	excerpt/63.1_Decline_of_Empire.md
63.2	dictionary	sciftar "spread"	sciftar	spread	True	4	147	885	dictionary/63.2_sciftar_spread.md
63.3	dictionary	lasc "film"	lasc	film	True	3	164	950	dictionary/63.3_lasc_film.md
63.4	dictionary	cosogr "jointly"	cosogr	jointly	True	5	207	1216	dictionary/63.4_cosogr_jointly.md
63.5	notes	Devon			False	0	491	3026	notes/63.5_Devon.md
64.1	excerpt	Electromagnetic Radiation			False	0	257	1477	excerpt/64.1_Electromagnetic_Radiation.md
64.2	dictionary	motivar "justify"	motivar	justify	True	3	103	726	dictionary/64.2_motivar_justify.md
64.3	dictionary	droughar "join in"	droughar	join in	True	3	105	660	dictionary/64.3_droughar_join_in.md
64.4	dictionary	fustagn "denim"	fustagn	denim	True	2	85	541	dictionary/64.4_fustagn_denim.md
64.5	notes	First Drengot Empire			False	0	377	2354	notes/64.5_First_Drengot_Empire.md
65.1	excerpt	The Thousandfold Fateling			False	0	254	1475	excerpt/65.1_The_Thousandfold_Fateling.md
65.2	dictionary	pille "felted"	pille	felted	True	3	117	721	dictionary/65.2_pille_felted.md
65.3	dictionary	costoscment "authorities"	costoscment	authorities	True	1	86	692	dictionary/65.3_costoscment_authorities.md
65.4	dictionary	gamblas "barge"	gamblas	barge	True	2	122	800	dictionary/65.4_gamblas_barge.md
65.5	notes	Second Roman Empire			False	0	335	2185	notes/65.5_Second_Roman_Empire.md
66.1	excerpt	The "Metric" System			False	0	280	1574	excerpt/66.1_The_Metric_System.md
66.2	dictionary	sucquar "sag"	sucquar	sag	True	3	123	679	dictionary/66.2_sucquar_sag.md
66.3	dictionary	roçon "dew"	roçon	dew	True	4	102	644	dictionary/66.3_roçon_dew.md
66.4	dictionary	tandem "eventually"	tandem	eventually	True	2	102	638	dictionary/66.4_tandem_eventually.md
66.5	notes	Extract from "A Door, Once Opened" by Clarissa Bellamy (1920)—Borlish translation			False	0	1	43	notes/66.5_Extract_from_A_Door,_Once_Opened_by_Clarissa_Bellamy_(1920)—Borlish_translation.md
67.1	excerpt	Vascon Ascendancy - Exam Questions			False	0	241	1353	excerpt/67.1_Vascon_Ascendancy_-_Exam_Questions.md
67.2	dictionary	zurç "jelly"	zurç	jelly	True	3	123	860	dictionary/67.2_zurç_jelly.md
67.3	dictionary	stovir "be necessary"	stovir	be necessary	True	3	150	918	dictionary/67.3_stovir_be_necessary.md
67.4	dictionary	jougl "knock-out blow"	jougl	knock-out blow	True	3	156	997	dictionary/67.4_jougl_knock-out_blow.md
67.5	notes	Romantic Wars			False	0	383	2441	notes/67.5_Romantic_Wars.md
68.1	excerpt	Early Medieval Borland			False	0	275	1609	excerpt/68.1_Early_Medieval_Borland.md
68.2	dictionary	ne ðougl "rushed"	ne ðougl	rushed	True	1	124	704	dictionary/68.2_ne_ðougl_rushed.md
68.3	dictionary	teissir "weave"	teissir	weave	True	6	183	1080	dictionary/68.3_teissir_weave.md
68.4	dictionary	jug "continually"	jug	continually	True	2	131	801	dictionary/68.4_jug_continually.md
68.5	notes	The German Secesssion			False	0	396	2437	notes/68.5_The_German_Secesssion.md
69.1	excerpt	Gingerbread			False	0	290	1753	excerpt/69.1_Gingerbread.md
69.2	dictionary	contentar "appease"	contentar	appease	True	3	140	929	dictionary/69.2_contentar_appease.md
69.3	dictionary	auteç "ownership"	auteç	ownership	True	3	140	908	dictionary/69.3_auteç_ownership.md
69.4	dictionary	effurar "deprive"	effurar	deprive	True	3	112	721	dictionary/69.4_effurar_deprive.md
69.5	notes	Avosche			False	0	321	2033	notes/69.5_Avosche.md
70.1	excerpt	Review: The Ascendant			False	0	267	1522	excerpt/70.1_Review_The_Ascendant.md
70.2	dictionary	haubrjoranç "advertising"	haubrjoranç	advertising	True	2	115	850	dictionary/70.2_haubrjoranç_advertising.md
70.3	dictionary	sdroy "stock"	sdroy	stock	True	3	139	846	dictionary/70.3_sdroy_stock.md
70.4	dictionary	nacleu n'oc ort "looking up"	nacleu n'oc ort	looking up	True	1	111	683	dictionary/70.4_nacleu_n'oc_ort_looking_up.md
70.5	notes	Monks and Metropoleis			False	0	288	1858	notes/70.5_Monks_and_Metropoleis.md
71.1	excerpt	Atomic Theory			False	0	238	1493	excerpt/71.1_Atomic_Theory.md
71.2	dictionary	heu "appearance"	heu	appearance	True	2	104	676	dictionary/71.2_heu_appearance.md
71.3	dictionary	svingar "brandish"	svingar	brandish	True	2	79	588	dictionary/71.3_svingar_brandish.md
71.4	dictionary	enombrar "array"	enombrar	array	True	7	206	1367	dictionary/71.4_enombrar_array.md
71.5	notes	Threshold force			False	0	313	1979	notes/71.5_Threshold_force.md
72.1	excerpt	Meissen Woes			False	0	214	1209	excerpt/72.1_Meissen_Woes.md
72.2	dictionary	ombisc "resignation"	ombisc	resignation	True	2	145	977	dictionary/72.2_ombisc_resignation.md
72.3	dictionary	monfiar "multiply"	monfiar	multiply	True	3	130	897	dictionary/72.3_monfiar_multiply.md
72.4	dictionary	confraðr "ilk"	confraðr	ilk	True	2	71	464	dictionary/72.4_confraðr_ilk.md
72.5	notes	Markland			False	0	773	4849	notes/72.5_Markland.md
73.1	excerpt	Review: The Ascendant (cont.)			False	0	248	1544	excerpt/73.1_Review_The_Ascendant_(cont.).md
73.2	dictionary	entrquïr "pause"	entrquïr	pause	True	2	95	600	dictionary/73.2_entrquïr_pause.md
73.3	dictionary	ronç cadarað "distillate"	ronç cadarað	distillate	True	4	154	1052	dictionary/73.3_ronç_cadarað_distillate.md
73.4	dictionary	stuðant "student"	stuðant	student	True	2	135	964	dictionary/73.4_stuðant_student.md
73.5	notes	Ambrosia			False	0	290	1808	notes/73.5_Ambrosia.md
74.1	excerpt	Marker's Notes			False	0	223	1424	excerpt/74.1_Marker's_Notes.md
74.2	dictionary	tascban "vanilla"	tascban	vanilla	True	3	146	1015	dictionary/74.2_tascban_vanilla.md
74.3	dictionary	caglou irrayar "focus"	caglou irrayar	focus	True	1	102	731	dictionary/74.3_caglou_irrayar_focus.md
74.4	dictionary	commotual "turbulent"	commotual	turbulent	True	2	97	741	dictionary/74.4_commotual_turbulent.md
74.5	notes	The Pistol Mesh			False	0	260	1723	notes/74.5_The_Pistol_Mesh.md
75.1	excerpt	Astronomy Questions			False	0	235	1410	excerpt/75.1_Astronomy_Questions.md
75.2	dictionary	lessy "whitened"	lessy	whitened	True	4	141	829	dictionary/75.2_lessy_whitened.md
75.3	dictionary	macquar "raise"	macquar	raise	True	3	113	676	dictionary/75.3_macquar_raise.md
75.4	dictionary	astr mirar "stargaze"	astr mirar	stargaze	True	3	124	760	dictionary/75.4_astr_mirar_stargaze.md
75.5	notes	Burgundy			False	0	263	1632	notes/75.5_Burgundy.md
76.1	excerpt	Origins of Manoscard			False	0	232	1403	excerpt/76.1_Origins_of_Manoscard.md
76.2	dictionary	caum "piece"	caum	piece	True	6	235	1477	dictionary/76.2_caum_piece.md
76.3	dictionary	orðenjanç "invention"	orðenjanç	invention	True	3	130	923	dictionary/76.3_orðenjanç_invention.md
76.4	dictionary	errevir "rescue"	errevir	rescue	True	4	135	874	dictionary/76.4_errevir_rescue.md
76.5	notes	The Workshop Period			False	0	236	1566	notes/76.5_The_Workshop_Period.md
77.1	excerpt	While Embers Cool			False	0	232	1237	excerpt/77.1_While_Embers_Cool.md
77.2	dictionary	egreir "disembark"	egreir	disembark	True	4	162	990	dictionary/77.2_egreir_disembark.md
77.3	dictionary	lavaç "wasteful"	lavaç	wasteful	True	2	97	671	dictionary/77.3_lavaç_wasteful.md
77.4	dictionary	orruðar "seem"	orruðar	seem	True	3	141	865	dictionary/77.4_orruðar_seem.md
77.5	notes	Continents and Conjugality			False	0	260	1740	notes/77.5_Continents_and_Conjugality.md
78.1	excerpt	Decline of Feudaliam			False	0	290	1727	excerpt/78.1_Decline_of_Feudaliam.md
78.2	dictionary	scaðr "square"	scaðr	square	True	6	146	860	dictionary/78.2_scaðr_square.md
78.3	dictionary	joivr "frost"	joivr	frost	True	3	119	729	dictionary/78.3_joivr_frost.md
78.4	dictionary	dijarbr "decent"	dijarbr	decent	True	4	134	896	dictionary/78.4_dijarbr_decent.md
78.5	notes	The Good Game period			False	0	297	1934	notes/78.5_The_Good_Game_period.md
79.1	excerpt	The Welsh Viking			False	0	283	1793	excerpt/79.1_The_Welsh_Viking.md
79.2	dictionary	jagottað "jagged"	jagottað	jagged	True	3	147	1019	dictionary/79.2_jagottað_jagged.md
79.3	dictionary	emendanç "fix"	emendanç	fix	True	2	75	542	dictionary/79.3_emendanç_fix.md
79.4	dictionary	cay seg a veðerrem "elephant in the room"	cay seg a veðerrem	elephant in the room	True	2	146	910	dictionary/79.4_cay_seg_a_veðerrem_elephant_in_the_room.md
79.5	notes	Voidtale			False	0	225	1473	notes/79.5_Voidtale.md
80.1	excerpt	Uneventful Alburg			False	0	239	1347	excerpt/80.1_Uneventful_Alburg.md
80.2	dictionary	bojar "move"	bojar	move	True	3	129	807	dictionary/80.2_bojar_move.md
80.3	dictionary	exeunt fair "go away"	exeunt fair	go away	True	2	112	665	dictionary/80.3_exeunt_fair_go_away.md
80.4	dictionary	rif "riverbank"	rif	riverbank	True	3	151	920	dictionary/80.4_rif_riverbank.md
80.5	notes	Tavancy			False	0	248	1707	notes/80.5_Tavancy.md
81.1	excerpt	Everything About You			False	0	790	3941	excerpt/81.1_Everything_About_You.md
81.2	dictionary	ajoutaçar "be fun"	ajoutaçar	be fun	True	0	111	819	dictionary/81.2_ajoutaçar_be_fun.md
81.3	dictionary	flaut "boating"	flaut	boating	True	0	73	468	dictionary/81.3_flaut_boating.md
81.4	dictionary	vis "in fact"	vis	in fact	True	0	181	1130	dictionary/81.4_vis_in_fact.md
81.5	notes	Madray			False	0	215	1353	notes/81.5_Madray.md
82.1	excerpt	Dane-ruled York			False	0	230	1471	excerpt/82.1_Dane-ruled_York.md
82.2	dictionary	vogt dy foscur "dead of night"	vogt dy foscur	dead of night	True	2	147	871	dictionary/82.2_vogt_dy_foscur_dead_of_night.md
82.3	dictionary	cas sar "online"	cas sar	online	True	2	158	916	dictionary/82.3_cas_sar_online.md
82.4	dictionary	scenar "stage"	scenar	stage	True	2	105	699	dictionary/82.4_scenar_stage.md
82.5	notes	London			False	0	429	2643	notes/82.5_London.md
83.1	excerpt	The Late 12th Century			False	0	246	1468	excerpt/83.1_The_Late_12th_Century.md
83.2	dictionary	narreyar "taunt"	narreyar	taunt	True	3	122	796	dictionary/83.2_narreyar_taunt.md
83.3	dictionary	eir sauf a "all but"	eir sauf a	all but	True	1	117	663	dictionary/83.3_eir_sauf_a_all_but.md
83.4	dictionary	linaç "lineage"	linaç	lineage	True	3	125	747	dictionary/83.4_linaç_lineage.md
83.5	notes	Loveless Lepzi			False	0	327	2024	notes/83.5_Loveless_Lepzi.md
84.1	excerpt	Early Provence			False	0	273	1607	excerpt/84.1_Early_Provence.md
84.2	dictionary	vondrous "grotesque"	vondrous	grotesque	True	3	103	711	dictionary/84.2_vondrous_grotesque.md
84.3	dictionary	lodrignether "technical"	lodrignether	technical	True	3	107	831	dictionary/84.3_lodrignether_technical.md
84.4	dictionary	jagat "setting"	jagat	setting	True	3	133	805	dictionary/84.4_jagat_setting.md
84.5	notes	Lower Mendeva			False	0	197	1237	notes/84.5_Lower_Mendeva.md
85.1	excerpt	The Jacobin Fraternity			False	0	229	1308	excerpt/85.1_The_Jacobin_Fraternity.md
85.2	dictionary	surplombar "overhang"	surplombar	overhang	True	5	164	1035	dictionary/85.2_surplombar_overhang.md
85.3	dictionary	seucq historic "posterity"	seucq historic	posterity	True	1	110	748	dictionary/85.3_seucq_historic_posterity.md
85.4	dictionary	yeustman "brewer"	yeustman	brewer	True	2	128	861	dictionary/85.4_yeustman_brewer.md
85.5	notes	Laic Declarations			False	0	308	2110	notes/85.5_Laic_Declarations.md
86.1	excerpt	Letter to the Editor			False	0	240	1474	excerpt/86.1_Letter_to_the_Editor.md
86.2	dictionary	improbar "disapprove of"	improbar	disapprove of	True	3	109	773	dictionary/86.2_improbar_disapprove_of.md
86.3	dictionary	hapr "groceries"	hapr	groceries	True	3	148	994	dictionary/86.3_hapr_groceries.md
86.4	dictionary	bougr "fellow"	bougr	fellow	True	2	121	791	dictionary/86.4_bougr_fellow.md
86.5	notes	Bavarn			False	0	350	2290	notes/86.5_Bavarn.md
87.1	excerpt	Deviance Exam			False	0	299	1892	excerpt/87.1_Deviance_Exam.md
87.2	dictionary	teurfiar "sully"	teurfiar	sully	True	3	129	851	dictionary/87.2_teurfiar_sully.md
87.3	dictionary	amaçgat ðescant "breeding ground"	amaçgat ðescant	breeding ground	True	2	134	932	dictionary/87.3_amaçgat_ðescant_breeding_ground.md
87.4	dictionary	moulous "hefty"	moulous	hefty	True	3	92	616	dictionary/87.4_moulous_hefty.md
87.5	notes	Merch			False	8	873	5236	notes/87.5_Merch.md
88.1	excerpt	Quiz Questions			False	0	252	1414	excerpt/88.1_Quiz_Questions.md
88.2	dictionary	huyaç "organised crime"	huyaç	organised crime	True	2	110	728	dictionary/88.2_huyaç_organised_crime.md
88.3	dictionary	vrugheç "moorland"	vrugheç	moorland	True	2	113	713	dictionary/88.3_vrugheç_moorland.md
88.4	dictionary	desveyar "deviate"	desveyar	deviate	True	3	118	746	dictionary/88.4_desveyar_deviate.md
88.5	notes	Convoy Australier			False	0	270	1677	notes/88.5_Convoy_Australier.md
89.1	excerpt	Four Miles to Freedom			False	0	263	1603	excerpt/89.1_Four_Miles_to_Freedom.md
89.2	dictionary	yeul ovart "thoroughfare"	yeul ovart	thoroughfare	True	2	136	864	dictionary/89.2_yeul_ovart_thoroughfare.md
89.3	dictionary	annex denover "afterthought"	annex denover	afterthought	True	2	150	1047	dictionary/89.3_annex_denover_afterthought.md
89.4	dictionary	sveldr "whittle"	sveldr	whittle	True	5	171	1033	dictionary/89.4_sveldr_whittle.md
89.5	notes	Second Tetrarchy			False	0	437	2667	notes/89.5_Second_Tetrarchy.md
90.1	excerpt	London in the "Good Game" period			False	0	263	1631	excerpt/90.1_London_in_the_Good_Game_period.md
90.2	dictionary	zar "serious"	zar	serious	True	5	190	1158	dictionary/90.2_zar_serious.md
90.3	dictionary	dorangot "overcoat"	dorangot	overcoat	True	1	77	551	dictionary/90.3_dorangot_overcoat.md
90.4	dictionary	star luïscent a "have to do with"	star luïscent a	have to do with	True	2	235	1518	dictionary/90.4_star_luïscent_a_have_to_do_with.md
90.5	notes	Sandrine			False	0	286	1797	notes/90.5_Sandrine.md
91.1	excerpt	Name the Wars			False	0	228	1368	excerpt/91.1_Name_the_Wars.md
91.2	dictionary	cambr pijon "lodgings"	cambr pijon	lodgings	True	2	104	718	dictionary/91.2_cambr_pijon_lodgings.md
91.3	dictionary	arreloðeçað "in one's Sunday best"	arreloðeçað	in one's Sunday best	True	2	105	748	dictionary/91.3_arreloðeçað_in_one's_Sunday_best.md
91.4	dictionary	droug "contribution"	droug	contribution	True	4	145	945	dictionary/91.4_droug_contribution.md
91.5	notes	Millstone War			False	0	283	1799	notes/91.5_Millstone_War.md
92.1	excerpt	Barruèc			False	0	322	1729	excerpt/92.1_Barruèc.md
92.2	dictionary	scagl a natur "the way of things"	scagl a natur	the way of things	True	2	183	1112	dictionary/92.2_scagl_a_natur_the_way_of_things.md
92.3	dictionary	ascreuçon "assignment"	ascreuçon	assignment	True	3	110	828	dictionary/92.3_ascreuçon_assignment.md
92.4	dictionary	rediveu "second-hand"	rediveu	second-hand	True	3	95	662	dictionary/92.4_rediveu_second-hand.md
92.5	notes	Marsella			False	0	249	1649	notes/92.5_Marsella.md
93.1	excerpt	Leipzig Letter			False	0	282	1616	excerpt/93.1_Leipzig_Letter.md
93.2	dictionary	porrujonnar "protrude"	porrujonnar	protrude	True	3	116	763	dictionary/93.2_porrujonnar_protrude.md
93.3	dictionary	Eden soluð "a lost Eden"	Eden soluð	a lost Eden	True	1	114	719	dictionary/93.3_Eden_soluð_a_lost_Eden.md
93.4	dictionary	ðalleyar "spread-eagle"	ðalleyar	spread-eagle	True	2	106	668	dictionary/93.4_ðalleyar_spread-eagle.md
93.5	notes	Lexember 2023 - 1: ceu "basically"			True	3	414	2567	notes/93.5_Lexember_2023_-_1_ceu_basically.md
93.6	dictionary	gringlar "tumble"	gringlar	tumble	True	2	81	501	dictionary/93.6_gringlar_tumble.md
93.7	dictionary	reunt "back"	reunt	back	True	3	110	685	dictionary/93.7_reunt_back.md
94.1	excerpt	grindr "score"			True	4	400	2501	excerpt/94.1_grindr_score.md
94.2	dictionary	moglastr "moist"	moglastr	moist	True	3	121	751	dictionary/94.2_moglastr_moist.md
94.3	dictionary	ranscellar "diverge"	ranscellar	diverge	True	3	100	665	dictionary/94.3_ranscellar_diverge.md
94.4	dictionary	tars "clean"	tars	clean	True	4	124	820	dictionary/94.4_tars_clean.md
94.5	notes	ouç "silence"			True	2	453	2773	notes/94.5_ouç_silence.md
94.6	dictionary	cigl "boyfriend, girlfriend"	cigl	boyfriend, girlfriend	True	2	128	810	dictionary/94.6_cigl_boyfriend,_girlfriend.md
94.7	dictionary	jusser "downstairs"	jusser	downstairs	True	3	103	686	dictionary/94.7_jusser_downstairs.md
95.1	excerpt	frend "stranger"			True	4	369	2269	excerpt/95.1_frend_stranger.md
95.2	dictionary	spaiðoir "drawer"	spaiðoir	drawer	True	2	131	811	dictionary/95.2_spaiðoir_drawer.md
95.3	dictionary	sousonnar "imply"	sousonnar	imply	True	2	65	459	dictionary/95.3_sousonnar_imply.md
95.4	dictionary	key "button"	key	button	True	4	143	856	dictionary/95.4_key_button.md
95.5	notes	mancel "sleeve"			True	4	337	2104	notes/95.5_mancel_sleeve.md
95.6	dictionary	Lexember 16 - 2023: cout "elbow"	Lexember 16 - 2023: cout	elbow	True	4	122	663	dictionary/95.6_Lexember_16_-_2023_cout_elbow.md
95.7	dictionary	tossottar "splutter"	tossottar	splutter	True	2	95	601	dictionary/95.7_tossottar_splutter.md
96.1	excerpt	sont "guilty"			True	3	375	2416	excerpt/96.1_sont_guilty.md
96.2	dictionary	gehennar "embarrass"	gehennar	embarrass	True	3	88	671	dictionary/96.2_gehennar_embarrass.md
96.3	dictionary	mesteyar "disappoint"	mesteyar	disappoint	True	2	63	439	dictionary/96.3_mesteyar_disappoint.md
96.4	dictionary	quallour "passenger"	quallour	passenger	True	4	159	981	dictionary/96.4_quallour_passenger.md
96.5	notes	osceyan "birthday"			True	3	527	3507	notes/96.5_osceyan_birthday.md
96.6	dictionary	pascman "restaurant"	pascman	restaurant	True	2	90	609	dictionary/96.6_pascman_restaurant.md
96.7	dictionary	haçot "bunch"	haçot	bunch	True	4	112	672	dictionary/96.7_haçot_bunch.md
97.1	excerpt	tenguð "bauble"			True	2	309	1962	excerpt/97.1_tenguð_bauble.md
97.2	dictionary	ignoscr "forgive"	ignoscr	forgive	True	3	135	824	dictionary/97.2_ignoscr_forgive.md
97.3	dictionary	viglour "driver"	viglour	driver	True	3	96	629	dictionary/97.3_viglour_driver.md
97.4	dictionary	luïcr "ridiculous"	luïcr	ridiculous	True	4	103	725	dictionary/97.4_luïcr_ridiculous.md
97.5	notes	entrcollocq "interview"			True	2	361	2527	notes/97.5_entrcollocq_interview.md
97.6	dictionary	ðorn "punch"	ðorn	punch	True	3	100	619	dictionary/97.6_ðorn_punch.md
97.7	dictionary	outrcaum "coda"	outrcaum	coda	True	3	145	909	dictionary/97.7_outrcaum_coda.md
98.1	excerpt	Masquira			False	0	257	1616	excerpt/98.1_Masquira.md
98.2	dictionary	egrtumnoir "hospital"	egrtumnoir	hospital	True	1	98	708	dictionary/98.2_egrtumnoir_hospital.md
98.3	dictionary	frigsment "excitement"	frigsment	excitement	True	3	106	686	dictionary/98.3_frigsment_excitement.md
98.4	dictionary	reðrpuy "background"	reðrpuy	background	True	3	122	794	dictionary/98.4_reðrpuy_background.md
98.5	notes	Tachygraph			False	0	306	1845	notes/98.5_Tachygraph.md
99.1	excerpt	Laurz Arnoutszen			False	0	221	1400	excerpt/99.1_Laurz_Arnoutszen.md
99.2	dictionary	vrogs "waist"	vrogs	waist	True	4	129	745	dictionary/99.2_vrogs_waist.md
99.3	dictionary	luam "toilet"	luam	toilet	True	2	122	783	dictionary/99.3_luam_toilet.md
99.4	dictionary	hayennaç "homework"	hayennaç	homework	True	2	90	597	dictionary/99.4_hayennaç_homework.md
99.5	notes	Science Quiz			False	0	304	1968	notes/99.5_Science_Quiz.md
100.1	excerpt	Threshold Force			False	0	244	1474	excerpt/100.1_Threshold_Force.md
100.2	dictionary	aujon "magazine"	aujon	magazine	True	3	149	994	dictionary/100.2_aujon_magazine.md
100.3	dictionary	caugtrbal "football"	caugtrbal	football	True	1	104	665	dictionary/100.3_caugtrbal_football.md
100.4	dictionary	ricottabr "funny"	ricottabr	funny	True	2	107	724	dictionary/100.4_ricottabr_funny.md
100.5	notes	Voyage of the Phœbos			False	0	251	1458	notes/100.5_Voyage_of_the_Phœbos.md
101.1	excerpt	Drengot Collusion			False	0	211	1379	excerpt/101.1_Drengot_Collusion.md
101.2	dictionary	raussið "backwards"	raussið	backwards	True	3	119	781	dictionary/101.2_raussið_backwards.md
101.3	dictionary	scroçabr "agonising"	scroçabr	agonising	True	3	109	810	dictionary/101.3_scroçabr_agonising.md
101.4	dictionary	appragl phasm "television set"	appragl phasm	television set	True	1	97	740	dictionary/101.4_appragl_phasm_television_set.md
101.5	notes	New Urban Mesh			False	0	247	1543	notes/101.5_New_Urban_Mesh.md
102.1	excerpt	The Jacobin Fraternity			False	0	279	1708	excerpt/102.1_The_Jacobin_Fraternity.md
102.2	dictionary	requïçon "weekend"	requïçon	weekend	True	2	153	939	dictionary/102.2_requïçon_weekend.md
102.3	dictionary	brag "underpants"	brag	underpants	True	2	101	685	dictionary/102.3_brag_underpants.md
102.4	dictionary	bacaget "cupboard"	bacaget	cupboard	True	2	106	712	dictionary/102.4_bacaget_cupboard.md
102.5	notes	British Mendeva			False	0	240	1602	notes/102.5_British_Mendeva.md
103.1	excerpt	Graveyard Fiddlers			False	0	229	1338	excerpt/103.1_Graveyard_Fiddlers.md
103.2	dictionary	hau "hi"	hau	hi	True	2	114	663	dictionary/103.2_hau_hi.md
103.3	dictionary	yela "ciao"	yela	ciao	True	0	128	786	dictionary/103.3_yela_ciao.md
103.4	dictionary	darfour "towel"	darfour	towel	True	4	119	734	dictionary/103.4_darfour_towel.md
103.5	notes	Making History			False	0	268	1716	notes/103.5_Making_History.md
104.1	excerpt	Jambor of Awry			False	0	198	1263	excerpt/104.1_Jambor_of_Awry.md
104.2	dictionary	cougt droccað "CD"	cougt droccað	CD	True	1	126	789	dictionary/104.2_cougt_droccað_CD.md
